Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,235,Single Adults,El Salvador,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,259,Single Adults,El Salvador,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,245,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,8713,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,1451,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,1241,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,1801,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,2127,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,2093,%many-values%,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,4633,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,820,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,694,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,885,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1152,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,1082,UC / Single Minors,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,2596,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,296,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,300,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,589,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,700,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,711,FMUA,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,1484,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,335,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,247,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,327,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,275,Single Adults,El Salvador,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,300,Single Adults,El Salvador,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,11392,%many-values%,El Salvador,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,1662,%many-values%,El Salvador,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,1667,%many-values%,El Salvador,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,2491,%many-values%,El Salvador,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,2801,%many-values%,El Salvador,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,2771,%many-values%,El Salvador,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,52,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,6,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,2,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,13,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,13,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,18,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,8,Accompanied Minors,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,1,Accompanied Minors,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,2,Accompanied Minors,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,2,Accompanied Minors,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,3,Accompanied Minors,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,44,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,5,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,2,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,11,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,11,Single Adults,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,15,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,13423,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,2959,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,2109,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,2357,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,2719,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,3279,%many-values%,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,1,UC / Single Minors,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1,UC / Single Minors,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,1584,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,220,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,252,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,347,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,315,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,450,FMUA,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,11838,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,2739,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,1856,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,2010,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,2404,Single Adults,El Salvador,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,2829,Single Adults,El Salvador,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,13475,%many-values%,El Salvador,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,2965,%many-values%,El Salvador,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,2111,%many-values%,El Salvador,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,2370,%many-values%,El Salvador,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,2732,%many-values%,El Salvador,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,3297,%many-values%,El Salvador,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,2420,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,204,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,439,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,639,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,545,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,593,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,10,Accompanied Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,3,Accompanied Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,1,Accompanied Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,2,Accompanied Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,4,Accompanied Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,177,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,29,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,32,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,50,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,27,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,39,UC / Single Minors,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1374,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,52,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,251,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,369,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,350,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,352,FMUA,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,859,Single Adults,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,120,Single Adults,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,155,Single Adults,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,218,Single Adults,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,168,Single Adults,Guatemala,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,198,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,67943,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,13942,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,11527,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,14245,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,13977,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,14252,%many-values%,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,21715,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,4083,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,3242,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,4801,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,5173,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,4416,UC / Single Minors,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,7128,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1486,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,968,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1821,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1416,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1437,FMUA,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,39100,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,8373,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,7317,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,7623,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,7388,Single Adults,Guatemala,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,8399,Single Adults,Guatemala,all
%all%,%all%,%all%,%all%,%all%,%all%,70363,%many-values%,Guatemala,all
%all%,%all%,%all%,%all%,FEB,FEB,14146,%many-values%,Guatemala,all
%all%,%all%,%all%,%all%,JAN,JAN,11966,%many-values%,Guatemala,all
%all%,%all%,%all%,%all%,DEC,DEC,14884,%many-values%,Guatemala,all
%all%,%all%,%all%,%all%,NOV,NOV,14522,%many-values%,Guatemala,all
%all%,%all%,%all%,%all%,OCT,OCT,14845,%many-values%,Guatemala,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,2308,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,183,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,425,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,603,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,535,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,562,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,2,Accompanied Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,2,Accompanied Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,177,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,29,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,32,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,50,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,27,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,39,UC / Single Minors,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1374,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,52,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,251,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,369,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,350,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,352,FMUA,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,755,Single Adults,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,100,Single Adults,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,142,Single Adults,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,184,Single Adults,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,158,Single Adults,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,171,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,26120,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,5378,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,3922,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,5728,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,5971,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,5121,%many-values%,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,21712,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,4082,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,3242,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,4799,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,5173,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,4416,UC / Single Minors,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,1883,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,633,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,223,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,416,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,348,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,263,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,2525,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,663,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,457,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,513,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,450,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,442,Single Adults,Guatemala,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,28428,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,5561,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,4347,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6331,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,6506,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,5683,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,112,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,21,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,14,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,36,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,10,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,31,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,8,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,1,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,1,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,2,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,4,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,104,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,20,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,13,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,34,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,10,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,27,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,41823,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,8564,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,7605,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,8517,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,8006,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,9131,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,3,UC / Single Minors,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,1,UC / Single Minors,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2,UC / Single Minors,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,5245,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,853,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,745,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1405,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1068,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1174,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,36575,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,7710,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,6860,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,7110,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,6938,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,7957,Single Adults,Guatemala,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,41935,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,8585,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,7619,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,8553,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,8016,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,9162,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,12267,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,837,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,2048,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,2947,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2990,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,3445,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,47,Accompanied Minors,Honduras,all
